0 0000
0 0000
0 0000
0 0000
0 0000
1 0004
1 0000
1 0001
0 0000
0 0000
0 0000
0 0000
0 0000
0 0000
1 0006
1 0001
1 0203
1 0405
0 0000
0 0000
0 0000
0 0000
0 0000
0 0000
1 0007
1 0001
1 0203
1 0405
1 0600
0 0000
0 0000
0 0000
0 0000
0 0000
0 0000
1 000A
1 030E
1 A1E3
1 4A9E
1 EC90
1 B68C
0 0000
0 0000
0 0000
0 0000
0 0000
0 0000
1 000B
1 7C7E
1 F44F
1 71BD
1 86A8
1 5EFA
1 7100
0 0000
0 0000
0 0000
0 0000
0 0000
0 0000
1 000C
1 74B5
1 B1AD
1 3B9A
1 BC03
1 EC56
1 00ED
0 0000
0 0000
0 0000
0 0000
0 0000
0 0000
1 000D
1 AF18
1 D392
1 C209
1 4913
1 9C07
1 B760
1 0600
0 0000
0 0000
0 0000
0 0000
0 0000
0 0000
1 000E
1 53B2
1 E475
1 2D42
1 0D93
1 D6BC
1 8B89
1 571A
0 0000
0 0000
0 0000
0 0000
0 0000
0 0000
1 000F
1 C96D
1 AD4E
1 4A85
1 7D64
1 7E85
1 26C0
1 CD8B
1 7500
0 0000
0 0000
0 0000
0 0000
0 0000
0 0000
1 0010
1 DAE9
1 6705
1 27C8
1 82EE
1 D16F
1 CEC8
1 6D87
1 0D02
0 0000
0 0000
0 0000
0 0000
0 0000
0 0000
1 0011
1 6C87
1 96EB
1 7A4E
1 4162
1 2905
1 B663
1 0ED6
1 0F73
1 7A00
0 0000
0 0000
0 0000
0 0000
0 0000
0 0000
1 0012
1 4453
1 D37C
1 BAAB
1 5043
1 EC31
1 D0F8
1 4188
1 C83E
1 D764
0 0000
0 0000
0 0000
0 0000
0 0000
0 0000
1 0013
1 67BD
1 0B9C
1 711A
1 D747
1 CA7B
1 E021
1 83D7
1 CAA5
1 5688
1 3500
0 0000
0 0000
0 0000
0 0000
0 0000
0 0000
1 0014
1 7983
1 97C2
1 C776
1 0BBE
1 1FCC
1 E955
1 6693
1 B5AB
1 E225
1 1ADB
0 0000
0 0000
0 0000
0 0000
0 0000
0 0000
1 0015
1 A640
1 207B
1 1D60
1 B013
1 8EB3
1 95DB
1 9018
1 6DFE
1 9228
1 EB6E
1 D300
0 0000
0 0000
0 0000
0 0000
0 0000
0 0000
1 0016
1 DCBF
1 CA4B
1 0EA8
1 47C1
1 C455
1 EC7C
1 EA5D
1 9178
1 D726
1 4667
1 D58F
0 0000
0 0000
0 0000
0 0000
0 0000
0 0000
1 0017
1 3DE3
1 1C68
1 EEA7
1 A682
1 AD9B
1 0B87
1 9308
1 9C23
1 A988
1 D08C
1 8F31
1 C300
0 0000
0 0000
0 0000
0 0000
0 0000
0 0000
1 0018
1 8C49
1 9C4D
1 D930
1 11F9
1 0405
1 D103
1 0BBC
1 1655
1 E437
1 F2E2
1 EBD2
1 04AD
0 0000
0 0000
0 0000
0 0000
0 0000
0 0000
1 0019
1 A90C
1 E409
1 2B74
1 9F19
1 6594
1 CE99
1 1412
1 BF95
1 F2B7
1 1D16
1 C216
1 0DBC
1 7B00
0 0000
0 0000
0 0000
0 0000
0 0000
0 0000
1 001A
1 131A
1 F5F7
1 58E3
1 75D7
1 CB5B
1 9301
1 CCDF
1 BC5D
1 A95B
1 655D
1 C8FB
1 377A
1 C69D
0 0000
0 0000
0 0000
0 0000
0 0000
0 0000
1 001B
1 26FC
1 2E9A
1 658F
1 36FA
1 E12D
1 06AB
1 ADBF
1 0FB0
1 1F7E
1 B4D1
1 6B96
1 A32F
1 4756
1 6B00
0 0000
0 0000
0 0000
0 0000
0 0000
0 0000
1 001C
1 CB00
1 5C17
1 B0CE
1 A8AD
1 7554
1 B061
1 FD0D
1 5970
1 FB03
1 17EE
1 3576
1 91B5
1 1C9E
1 21F1
0 0000
0 0000
0 0000
0 0000
0 0000
0 0000
1 001D
1 F088
1 9B0C
1 0A43
1 EB69
1 9A99
1 6844
1 603C
1 2624
1 B821
1 CFC9
1 39A2
1 00EE
1 CF1C
1 3821
1 4E00
0 0000
0 0000
0 0000
0 0000
0 0000
0 0000
1 001E
1 8FE9
1 E48A
1 2A0A
1 EA47
1 A1BC
1 11C9
1 AF19
1 36AC
1 4377
1 7CEE
1 00D3
1 FB4A
1 0F3E
1 F2CE
1 9E00
0 0000
0 0000
0 0000
0 0000
0 0000
0 0000
1 001F
1 5A6A
1 20A6
1 1B87
1 EE9C
1 AF2E
1 4550
1 80C9
1 E87E
1 F730
1 3DA1
1 AEB4
1 1572
1 A919
1 3F8B
1 09CB
1 EB00
0 0000
0 0000
0 0000
0 0000
0 0000
0 0000
1 0020
1 4C9E
1 8152
1 6340
1 62A5
1 BFA0
1 58D1
1 15D3
1 7830
1 E612
1 CD59
1 69BD
1 42EB
1 72C6
1 38AE
1 1463
1 ADEF
0 0000
0 0000
0 0000
0 0000
0 0000
0 0000
1 0021
1 60C5
1 744B
1 4B7E
1 0C5D
1 FDA8
1 EFEF
1 3FEE
1 E469
1 A6D1
1 A687
1 017D
1 8200
1 376D
1 BB1C
1 375F
1 25CA
1 E400
0 0000
0 0000
0 0000
0 0000
0 0000
0 0000
1 0022
1 EAAF
1 48A5
1 5CBB
1 7032
1 6AEA
1 FA9E
1 8D45
1 A4CD
1 8E57
1 6F33
1 3AB5
1 D246
1 E57F
1 ED17
1 177C
1 732B
1 2226
0 0000
0 0000
0 0000
0 0000
0 0000
0 0000
1 0023
1 5FB0
1 E159
1 F467
1 8A56
1 F699
1 E03A
1 E69B
1 7E9D
1 BC72
1 CB62
1 13AA
1 2CD7
1 0B23
1 23A9
1 FC06
1 F3F3
1 CDA1
1 4F00
0 0000
0 0000
0 0000
0 0000
